group_uid,group_url,found_via,group_type_manual,london_wide,sub_london,borough_name,ward_gss,lat_long_google_maps,osm_ids_merged,large_object_osm_id,place_name_manual,recoded,fb_group_name,fb_description,fb_privacy,fb_found,creation_year,creation_yymm,creation_date,fb_place,fb_group_type,stats_collection_date,members_n,lastmonth_posts,dailyposts,group_rules_str,posts_per_member,size,activity_level,posts_per_1kmember,activity_per_user_level,geoscale_l2,geoscale,geoscale_level,geoscale_type
welovekingstonuponthames,https://www.facebook.com/groups/welovekingstonuponthames/,google_search,local history / memories,FALSE,,Kingston upon Thames,,,,,[borough],FALSE,LIFE HISTORY AND MEMORIES OF KINGSTON UPON THAMES. In memory of Jack Wells.,"A group, celebrating Kingston, and neighbouring areas also loved by the people of Kingston, created in 2014 by the late [REDACTED] and now being kept alive as a memorial to him. [REDACTED] Loved Facebook, and expertly ran several very popular groups. He also helped me a lot when I was new to FB, and put me on his admin team for this group.  He created this group for residents and friends of Kingston, to share memories, photos and messages, please do not invite people to join this group. If you think you know someone who might like to join, please send them the group link so they can apply themselves. This was the groups original name, which [REDACTED] changed to Kingston Upon Thames Past and Present, to avoid confusion with another similarly named Kingston group, which no longer exists. So we've now changed the group name back to the one Jack originally wanted. We hope you enjoy the memories, and have memories of your own to share. 	 	See less",Private,TRUE,2014,2014-06,2014-06-12T00:00:00Z,"Kingston, Kingston Upon Thames, United Kingdom",General,2022-09-26,11453,72,0,"LIFE HISTORY AND MEMORIES OF KINGSTON UPON THAMES. In memory of Jack Wells.	About this group	A group, celebrating Kingston, and neighbouring areas also loved by the people of Kingston, created in 2014 by the late Jack Wells, and now being kept alive as a memorial to him. Jack Loved Facebook, and expertly ran several very popular groups. He also helped me a lot when I was new to FB, and put me on his admin team for this group.  He created this group for residents and friends of Kingston, to share memories, photos and messages, please do not invite people to join this group. If you think you know someone who might like to join, please send them the group link so they can apply themselves. This was the groups original name, which Jack changed to Kingston Upon Thames Past and Present, to avoid confusion with another similarly named Kingston group, which no longer exists. So we've now changed the group name back to the one Jack originally wanted. We hope you enjoy the memories, and have memories of your own to share. 	 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	Kingston, Kingston Upon Thames, United Kingdom	General	History	Group created on 12 June 2014. Name recently changed from KINGSTON UPON THAMES PAST AND PRESENT.	 	See More	Members 	 	 · 	11.5K	no admin	Activity	No new posts today	72	 in the last month	11,453 total members	No new members in the last week	Created on 	8 years ago",0.006,large,medium,6.28656247271457,low,2_borough,2_borough,2,borough
whatbpg,https://www.facebook.com/groups/whatbpg/,google_search,local history / memories,FALSE,,Barnet,,,,,[borough],FALSE,WHERE HAVE ALL THE BARNET PEOPLE GONE,"MEMORIES OF GROWING UP IN BARNET , OLD PHOTOS OF BARNET, STRICTLY NO ADVERTISING OR TRAFFIC REPORTS PLEASE",Private,TRUE,2011,2011-09,2011-09-10T00:00:00Z,no place,General,2022-09-26,4765,2,0,"WHERE HAVE ALL THE BARNET PEOPLE GONE	About this group	MEMORIES OF GROWING UP IN BARNET , OLD PHOTOS OF BARNET, STRICTLY NO ADVERTISING OR TRAFFIC REPORTS PLEASE	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 10 September 2011	 	See More	Members 	 	 · 	4.8K	no admin	Activity	No new posts today	2	 in the last month	4,765 total members	No new members in the last week	Created on 	11 years ago",0,medium,low,0.419727177334732,inactive,2_borough,2_borough,2,borough
WinchmoreMemories,https://www.facebook.com/groups/WinchmoreMemories,google_search,local history / memories,FALSE,,Enfield,,,255755993; 255756095; 255755993,,Winchmore Hill,TRUE,Winchmore Hill And Palmers Green Memories,"This worldwide local history, nostalgia and memories group has been active since 2012, we have thousands of photos in our albums and many memories and photos being posted daily. It is largely for local history items and events, but also for people who live, or have lived in the area to post their memories of things they done, places they went to and things they saw in their youth, or in the past.	MEMORIES is our keyword.	NO ADVERTISING!	GROUP POSTING GUIDELINES
	POST GUIDANCE: Please post your comments, memories and photos, relevant to living in Winchmore Hill And Palmers Green Memories or nearby areas.                                                                                                                            Your memories may come from non-local areas. This is permitted as long as the page content is mainly about our locality. Examples: WWI, WWII, Local Celebrities (resident now or previously), Films set in the area, Schools, Parks, Music, Pubs (closed or demolished), Old and Demolished Buildings, Historic Court Cases, etc. 
	Photos posted on this group with a visual copyright notice (like those from the Enfield group), must not be shared elsewhere. Any members found doing so will be blocked from the group.                                                                         This is a Private Group, so members’ comments cannot be seen outside this group. Therefore they should not be copied and posted elsewhere. Any photos posted by members are on the understanding that they may be added to our photo albums, or used elsewhere within the group. You will be credited. This is is a local history page and although yesterday is history, post comments and threads that relate to the more distant, more interesting past.	Etiquette: No detrimental remarks which may degrade a race, colour, creed, religion, a person or their name and/or their family. Dead or alive. Please respect each member's right to be able to express their opinion, as long as it doesn't offend. Any verbal 'infighting' will be deleted, maybe at the cost of the whole thread, with possibly a warning of blocking issued to members involved.
	Threads: If you’re making a statement or asking a question that isn’t relevant to the thread above it, start a new thread. Comments and postings may be moved, edited or removed at Admin's discretion.	NO ADVERTISING!! Any ads will be removed and the offending member may or may not be, informed. Any advertising will result in the blocking of the member. Only charity, local non-profit making or local interest events advertising is allowed. Please inform admin to see if it meets our criteria, before posting; by using the message section.	CURRENT EVENTS: I’m sure all of our members take world and current events seriously, but please use this page as a form of escapism and keep those types of posts between you and your friends' pages...	...let's dream about the past instead!
 	See less",Private,TRUE,2012,2012-03,2012-03-14T00:00:00Z,Palmers Green	 	 · 	Bush Hill Park,General,2022-09-26,7614,94,2,1	Group Posting Guidelines: Main one: NO ADS!	2	Memories is the keyword!	3	Photos and sharing	4	Detrimental remarks	5	NO ADVERTISING!!	6	Let’s dream about the past...	7	All posts must be able to be read by all members.	8	Start a new thread with a new subject.	9	Zero Tolerance for lack of Courtesy/Negative posts	10	Attempting to ‘Gang Up’ on members or Admin,0.012,medium,medium,12.3456790123457,medium,quarter,4_neighbourhood,4,neighbourhood
Woodfordwansteadlife,https://www.facebook.com/groups/Woodfordwansteadlife,google_search,local history / memories,FALSE,,Redbridge,,,27731568; 27731303; 27731303,,Woodford,TRUE,"Woodford, South Woodford and Wanstead Memories and Life","For people of the area to feel proud of where they live, know the history, share stories and support each other",Public,TRUE,2018,2018-04,2018-04-26T00:00:00Z,no place,General,2022-09-26,7668,32,0,"Woodford, South Woodford and Wanstead Memories and Life	About this group	For people of the area to feel proud of where they live, know the history, share stories and support each other	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 26 April 2018. Name last changed on 21 February 2022.	 	See More	Members 	 	 · 	7.7K	Roland	 is an admin.	Activity	No new posts today	32	 in the last month	7,668 total members	No new members in the last week	Created on 	4 years ago	Group rules from the admin	1	Adverts	2	Be kind and courteous	3	No Hi posts.  posts need to be of substance.	4	Be about the local area	5	Respect everyone's privacy	6	No hate speech or bullying	7	Inflammatory posts	8	External pages being linked discouraged	9	There are exceptions but use this group	10	please direct your post to;",0.004,medium,medium,4.17318727177882,low,suburb,3_suburb,3,suburb
841556002592920,https://en-gb.facebook.com/groups/841556002592920,facebook_search_manual,local history / memories,FALSE,,Lewisham,E05000438,,,,,FALSE,"Blackheath,Rowley & Oldbury Nostalgia And surrounding areas","this group was formed so people could post pictures of the areas ,and to chat of older times .it would be good if people only posted pictures of Rowley regis,Blackheath and Oldbury ,and close surrounding area,s lets all get on and enjoy each others company,last word strictly no advertising thankyou Admin 	 	See less",Private,TRUE,2015,2015-06,2015-06-30T00:00:00Z,"Oldbury, Sandwell, United Kingdom",General,2022-09-26,5021,21,0,1	To all new members,0.004,medium,low,4.18243377813185,low,ward,3_suburb,3,suburb
1044483848957793,https://en-gb.facebook.com/groups/1044483848957793,facebook_search_manual,local history / memories,FALSE,,Tower Hamlets,E05000583; E05000575,,,,,FALSE,The kids of the Isle Of Dogs,"If you grow up on the Island, this is the ideal FB for you...find your long lost friends and enjoy ! ❤",Public,TRUE,2016,2016-03,2016-03-17T00:00:00Z,no place,General,2022-09-26,432,0,0,"The kids of the Isle Of Dogs	About this group	If you grow up on the Island, this is the ideal FB for you...find your long lost friends and enjoy ! ❤	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 17 March 2016. Name last changed on 16 January 2021.	 	See More	Members 	 	 · 	432	Sharon	 is an admin.	Activity	No new posts today	No posts in the last month	432 total members	No new members in the last week	Created on 	6 years ago	Group rules from the admin	1	No promotions or spam	2	No hate speech or bullying	3	Be kind and courteous	4	Respect everyone's privacy",0,small,inactive,0,inactive,ward,3_suburb,3,suburb
1678673492344034,https://en-gb.facebook.com/groups/1678673492344034,facebook_search_manual,local history / memories,FALSE,,Tower Hamlets,E05000585,,,,,FALSE,Wapping Youth Club & Ensign  70s 80s 90s and friends,no description,Public,TRUE,2015,2015-09,2015-09-14T00:00:00Z,no place,General,2022-09-26,497,0,0,Wapping Youth Club & Ensign  70s 80s 90s and friends	About this group	no description	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 14 September 2015	 	See More	Members 	 	 · 	497	Matthew	 is an admin.	Activity	No new posts today	No posts in the last month	497 total members	No new members in the last week	Created on 	7 years ago,0,small,inactive,0,inactive,ward,3_suburb,3,suburb
38795806507,https://en-gb.facebook.com/groups/38795806507,facebook_search_manual,local history / memories,FALSE,,Tower Hamlets,E05000589,,,,,FALSE,,,,FALSE,,,,,,2022-09-26,,,,,,,,,,ward,3_suburb,3,suburb
102281392530,https://en-gb.facebook.com/groups/102281392530,facebook_search_manual,local history / memories,FALSE,,Hammersmith and Fulham,,,21662002,,,FALSE,The Bush - 60's/Mod Club in the 1980's at The Shepherds Bush Hotel,Saturday night down The Bush with Tony Class spinning the decks.,Public,TRUE,2009,2009-06,2009-06-28T00:00:00Z,no place,General,2022-09-26,555,10,1,The Bush - 60's/Mod Club in the 1980's at The Shepherds Bush Hotel	About this group	Saturday night down The Bush with Tony Class spinning the decks.	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 28 June 2009	 	See More	Members 	 	 · 	555	Kevin	 is an admin.	Activity	1	 new post today	10	 in the last month	555 total members	No new members in the last week	Created on 	13 years ago,0.018,small,low,18.018018018018,medium,town,3_suburb,3,suburb
115075071841029,https://en-gb.facebook.com/groups/115075071841029,facebook_search_manual,local history / memories,FALSE,,Enfield,,,,,,FALSE,ENFIELD - A TRIP DOWN MEMORY LANE,"ENFIELD - A TRIP DOWN MEMORY LANE. Let's Wallow in Nostalgia with old Memories of Enfield, Find Old Friends, add your old Photos. Chat about the old Days.	 There are other Memory Lane Groups You might be interested in...........	 POTTERS BAR - A TRIP DOWN MEMORY LANE	 BARNET - A TRIP DOWN MEMORY LANE	 SOUTHGATE - A TRIP DOWN MEMORY LANE	 FINCHLEY - A TRIP DOWN MEMORY LANE	 SOUTH MIMMS - A TRIP DOWN MEMORY LANE	 NORTH MYMMS - A TRIP DOWN MEMORY LANE	 NORTHAW - A TRIP DOWN MEMORY LANE	 CUFFLEY & GOFFS OAK - A TRIP DOWN MEMORY LANE	 TOTTENHAM & EDMONTON - A TRIP DOWN MEMORY LANE	 HATFIELD - A TRIP DOWN MEMORY LANE	 WELWYN GARDEN CITY & OLD WELWYN - A TRIP DOWN MEMORY LANE	 And there is also a TOTTERIDGE & WHETSTONE - A TRIP DOWN MEMORY LANE Group, The Admin for that one is [REDACTED]. 	See less",Private,TRUE,2010,2010-06,2010-06-02T00:00:00Z,no place,General,2022-09-26,7808,74,0,"ENFIELD - A TRIP DOWN MEMORY LANE	About this group	ENFIELD - A TRIP DOWN MEMORY LANE. Let's Wallow in Nostalgia with old Memories of Enfield, Find Old Friends, add your old Photos. Chat about the old Days.	 There are other Memory Lane Groups You might be interested in...........	 POTTERS BAR - A TRIP DOWN MEMORY LANE	 BARNET - A TRIP DOWN MEMORY LANE	 SOUTHGATE - A TRIP DOWN MEMORY LANE	 FINCHLEY - A TRIP DOWN MEMORY LANE	 SOUTH MIMMS - A TRIP DOWN MEMORY LANE	 NORTH MYMMS - A TRIP DOWN MEMORY LANE	 NORTHAW - A TRIP DOWN MEMORY LANE	 CUFFLEY & GOFFS OAK - A TRIP DOWN MEMORY LANE	 TOTTENHAM & EDMONTON - A TRIP DOWN MEMORY LANE	 HATFIELD - A TRIP DOWN MEMORY LANE	 WELWYN GARDEN CITY & OLD WELWYN - A TRIP DOWN MEMORY LANE	 And there is also a TOTTERIDGE & WHETSTONE - A TRIP DOWN MEMORY LANE Group, The Admin for that one is Julian Marks. 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 2 June 2010	 	See More	Members 	 	 · 	7.8K	no admin	Activity	No new posts today	74	 in the last month	7,808 total members	No new members in the last week	Created on 	12 years ago",0.009,medium,medium,9.47745901639344,low,2_borough,2_borough,2,borough
